osm_id,name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,opening_hours,google_maps_url,photo_url,image_url,google_summary,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,status,ranking_tier,source,scrape_date,last_synced_at
way/279668322,Dixon Convenience Store,Food & Produce,food_produce,food-and-produce,"170-172 King's Head Lane, Bristol, BS13 7BW, GB",bristol,bedminster-down,dixon-convenience-store,51.421317,-2.6279723,,,,Mo-Su 06:00-22:00,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402545056,Parsons,Food & Produce,food_produce,food-and-produce,"105 South Liberty Lane, Bristol, BS3 2SZ",bristol,ashton-vale,parsons,51.4299494,-2.621363,,,,,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/378764302,Ashton News,Food & Produce,food_produce,food-and-produce,"174-176 Ashton Drive, Bristol, BS3 2PX",bristol,ashton-vale,ashton-news,51.4324457,-2.62731,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/356857768,Nibley Road Convenience Store,Food & Produce,food_produce,food-and-produce,"134 Nibley Road, Bristol, BS11 9XN",bristol,,nibley-road-convenience-store,51.4832579,-2.6750019,,https://www.premier-stores.co.uk/our-stores/nibley-road-convenience-store,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/372111932,Parsons,Food & Produce,food_produce,food-and-produce,"203 Avonmouth Road, Bristol, BS11 9EG",bristol,avonmouth,parsons,51.499185,-2.6956493,,,,,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/372111939,Co-op Food,Food & Produce,food_produce,food-and-produce,"193-195 Avonmouth Road, Bristol, BS11 9EG",bristol,avonmouth,co-op-food,51.4990976,-2.6953126,,https://www.coop.co.uk/store-finder/BS11-9EG/193-195-avonmouth-road,,Mo-Su 06:00-23:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/372131572,Avonmouth Convenience Store,Food & Produce,food_produce,food-and-produce,"Avonmouth Road, Bristol, BS11 9LP",bristol,,avonmouth-convenience-store,51.4991025,-2.6937566,,https://www.premier-stores.co.uk/our-stores/avonmouth-convenience-store,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/266446743,Sweet Tooth Delights,Food & Produce,food_produce,food-and-produce,"61 Pembroke Road, Bristol, BS11 9SA",bristol,shirehampton,sweet-tooth-delights,51.489317,-2.6785103,,,,,,,,,,,,"{""confectionery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/266446925,Asda Express,Food & Produce,food_produce,food-and-produce,"High Street, Bristol, BS11 0DE",bristol,shirehampton,asda-express,51.4896143,-2.6781649,,https://storelocator.asda.com/south-west/bristol/high-street,,Mo-Su 06:00-23:00,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/266448874,High Street Market,Food & Produce,food_produce,food-and-produce,"60 High Street, Bristol, BS11 0DJ",bristol,,high-street-market,51.4898518,-2.6772586,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267156761,Heron Foods,Food & Produce,food_produce,food-and-produce,"36 High Street, Bristol, BS11 0DJ",bristol,shirehampton,heron-foods,51.4896157,-2.6762157,,https://heronfoods.com/store/shirehampton/,,Mo-Sa 08:00-20:00; Su 10:00-16:00,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267158922,Redland Bakery,Food & Produce,food_produce,food-and-produce,"7 High Street, Bristol, BS11 0DT",bristol,shirehampton,redland-bakery,51.4886706,-2.67474,,,,,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267160042,Food Plus,Food & Produce,food_produce,food-and-produce,"15 High Street, Bristol, BS11 0DT",bristol,shirehampton,food-plus,51.4888182,-2.6750483,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267305048,Shirehampton Co-op,Food & Produce,food_produce,food-and-produce,"45-49 High Street, Bristol, BS11 0DW",bristol,shirehampton,shirehampton-co-op,51.4893804,-2.6773431,,,,,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/569454527,Nisa Express,Food & Produce,food_produce,food-and-produce,"Kings Weston Avenue, Bristol, BS11 0AJ",bristol,,nisa-express,51.4947688,-2.6770311,,https://www.nisalocally.co.uk/stores/city-of-bristol/bristol/kingsweston-service-st,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/666625485,Shirehampton International Store,Food & Produce,food_produce,food-and-produce,"27a High Street, Bristol, BS11 0DX",bristol,shirehampton,shirehampton-international-store,51.4890271,-2.6755213,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/679140814,Wood Family Butchers,Food & Produce,food_produce,food-and-produce,"24 High Street, Bristol, BS11 0DL",bristol,shirehampton,wood-family-butchers,51.4893381,-2.6758401,,,,,,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/273385294,Fryers Convenience Store,Food & Produce,food_produce,food-and-produce,"Lower High Street, Bristol, BS11 0AW",bristol,,fryers-convenience-store,51.4950951,-2.6835993,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/261967439,Londis,Food & Produce,food_produce,food-and-produce,"160 Shirehampton Road, Bristol, BS9 2EB",bristol,,londis,51.4885444,-2.649,,,,Mo-Su 07:00-21:00,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/279899302,Costcutter,Food & Produce,food_produce,food-and-produce,"32-34 Ridingleaze, Bristol, BS11 0QE",bristol,lawrence-weston,costcutter,51.5013562,-2.6586958,,https://store-locator.costcutter.co.uk/costcutter-a6722eafb245,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/649722368,Dingle News & Convenience Store,Food & Produce,food_produce,food-and-produce,"42 Westbury Lane, Bristol, BS9 2PP",bristol,coombe-dingle,dingle-news-convenience-store,51.4938429,-2.6476961,,https://www.premier-stores.co.uk/our-stores/dingle-news-conv-store,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/233184933,Welcome Stoke Bishop,Food & Produce,food_produce,food-and-produce,"5 Druid Hill, Bristol, BS9 1EW",bristol,stoke-bishop,welcome-stoke-bishop,51.4811533,-2.6347204,,,,,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/172715330,Stoke Bishop's Co-op,Food & Produce,food_produce,food-and-produce,"55-57 Shirehampton Road, Bristol, BS9 2DW",bristol,sea-mills,stoke-bishops-co-op,51.4860037,-2.6413898,,https://www.coop.co.uk/store-finder/BS9-2DW/55-57-shirehampton-road,,"PH,Mo-Su 06:00-23:00",,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/261967438,Sea Mills Convenience Store,Food & Produce,food_produce,food-and-produce,"125-127 Shirehampton Road, Bristol, BS9 2EA",bristol,sea-mills,sea-mills-convenience-store,51.4875504,-2.6472536,,https://www.premier-stores.co.uk/our-stores/sea-mills-convenience-store,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/171824445,Mr T.G Pullin's Bakery,Food & Produce,food_produce,food-and-produce,"7 Stoke Lane, Bristol, BS9 3RL",bristol,westbury-on-trym,mr-tg-pullins-bakery,51.4884022,-2.6254678,,,,,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/171824453,Lifestyle Express,Food & Produce,food_produce,food-and-produce,"133 Stoke Lane, Bristol, BS9 3RW",bristol,westbury-on-trym,lifestyle-express,51.4883918,-2.6247451,,,,Mo-Su 07:00-23:00,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/171824442,Stoke Lane's Co-op,Food & Produce,food_produce,food-and-produce,"141-145 Stoke Lane, Bristol, BS9 3RW",bristol,westbury-on-trym,stoke-lanes-co-op,51.4881125,-2.6248826,,https://www.coop.co.uk/store-finder/BS9-3RW/stoke-lane,,Mo-Sa 06:00-22:00; Su 10:00-16:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/275523234,Westbury Mini Market,Food & Produce,food_produce,food-and-produce,"32 Westbury Lane, Bristol, BS9 2PP",bristol,,westbury-mini-market,51.4938499,-2.6471604,,,,"Mo-Fr 07:00-22:00; Sa,Su 08:00-22:00",,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/171824448,Zest,Food & Produce,food_produce,food-and-produce,"130 Stoke Lane, Bristol, BS9 3RJ",bristol,westbury-on-trym,zest,51.4888939,-2.6245472,,,,,,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/188083890,Morrisons,Food & Produce,food_produce,food-and-produce,"Hareclive Road, Bristol, BS13 0BE",bristol,,morrisons,51.4051542,-2.5997028,,https://my.morrisons.com/storefinder/143/bristol-hartcliffe,,,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/672259788,Iceland,Food & Produce,food_produce,food-and-produce,"1-3 Peterson Avenue, Bristol, BS13 0BE",bristol,,iceland,51.40509,-2.5980153,,https://www.iceland.co.uk/store-finder/store?StoreID=472&StoreName=HARTCLIFFE%20SYMES%20AVE,,,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/672259789,Greggs,Food & Produce,food_produce,food-and-produce,"8 Peterson Avenue, Bristol, BS13 0BE",bristol,hartcliffe,greggs,51.4047377,-2.598187,,,,,,,,,,,,"{""fast_food"",""bakery"",""sandwich"",""bakery""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/672259790,Cliffe Market,Food & Produce,food_produce,food-and-produce,"7 Peterson Avenue, Bristol, BS13 0BE",bristol,hartcliffe,cliffe-market,51.4047965,-2.5981584,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/188084124,Lidl,Food & Produce,food_produce,food-and-produce,"59 Whitchurch Lane, Bristol, BS13 7TE",bristol,bishopsworth,lidl,51.4146068,-2.6114237,,https://www.lidl.co.uk/s/en-GB/store-finder/bristol/bishopsworth/whitchurch-lane-59/,,Mo-Sa 08:00-21:00; Su 10:00-16:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/628149329,Sweet Retreat,Food & Produce,food_produce,food-and-produce,"The Gatehouse Hareclive Road, Bristol, BS13 9JN",bristol,,sweet-retreat,51.412576,-2.6111356,,,,,,,,,,,,"{""confectionery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402537751,Dave John Butchers,Food & Produce,food_produce,food-and-produce,"2A Saint Peters Rise, Bristol, BS13 7LU",bristol,,dave-john-butchers,51.4183789,-2.6171308,,,,"Mo,We,Sa 07:15-13:00; Tu,Th,Fr 07:15-15:00",,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402537756,St Peters Rise Convenience Store,Food & Produce,food_produce,food-and-produce,"5A-6A Saint Peters Rise, Bristol, BS13 7LU",bristol,,st-peters-rise-convenience-store,51.4185186,-2.6166055,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402535344,Costcutter,Food & Produce,food_produce,food-and-produce,"Saint Peters Rise, Bristol, BS13 7ND",bristol,,costcutter,51.4216425,-2.6089911,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/908848020,Aldi,Food & Produce,food_produce,food-and-produce,"Imperial Park Wills Way, Bristol, BS13 7TJ, GB",bristol,,aldi,51.4156215,-2.5964212,,https://www.aldi.co.uk/store-finder/l/bristol/imperial-park/k072,,Mo-Sa 08:00-22:00; Su 10:00-16:00; PH 08:00-20:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402535358,Inns Court Stores,Food & Produce,food_produce,food-and-produce,"9-11 Marshall Walk, Bristol, BS4 1TR",bristol,,inns-court-stores,51.4203028,-2.5954687,+44 1179 661983,https://www.premier-stores.co.uk/our-stores/inns-court-stores,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/628660810,M&S Foodhall,Food & Produce,food_produce,food-and-produce,"Bristol, BS13 7TJ",bristol,,m-s-foodhall,51.4169793,-2.6013396,,https://www.marksandspencer.com/stores/bristol-imperial-park-simply-food-1324,,Mo-Sa 08:00-20:00; Su 10:00-16:00,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/1223203156,Morrisons Daily,Food & Produce,food_produce,food-and-produce,"2,4 Teyfant Road, BS13 0RF",,,morrisons-daily,51.4049085,-2.5904776,+44 117 964 1845,https://my.morrisons.com/storefinder/61134/morrisons-daily-bristol-hartcliffe-teyfant,,Mo-Sa 06:00-22:00; Su 07:00-22:00,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/188084450,Morrisons Daily,Food & Produce,food_produce,food-and-produce,"Roman Park Road, Bristol, BS4 1UJ",bristol,hengrove,morrisons-daily,51.4183458,-2.5891428,,https://my.morrisons.com/storefinder/34601/morrisons-daily-hengrove-way,,,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/1198934251,Whitchurch Car Boot Sale,Food & Produce,food_produce,food-and-produce,,,,whitchurch-car-boot-sale,51.412211,-2.5793229,,,,,,,,,,,,"{""marketplace""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/188083555,Asda,Food & Produce,food_produce,food-and-produce,"Oatlands Avenue, Bristol, BS14 0ST",bristol,hengrove,asda,51.4140004,-2.5707704,,https://storelocator.asda.com/south-west/bristol/oatlands-avenue,,Mo-Fr 07:00-24:00; Sa 07:00-22:00; Su 10:00-16:00,,,,,,,,"{""supermarket""}",chain,https://www.facebook.com/asdabristolwhitchurch/,,asda,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/5847388,Nisa Local,Food & Produce,food_produce,food-and-produce,"134 Walsh Avenue, Bristol, BS14 9SH",bristol,hengrove,nisa-local,51.4174988,-2.5707601,,,,"Mo-Su,PH 07:00-21:00",,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402539013,Chaitan Convenience Store,Food & Produce,food_produce,food-and-produce,"151 Bishopsworth Road, Bristol, BS13 7LG",bristol,bedminster-down,chaitan-convenience-store,51.4244219,-2.6144223,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402539019,The Co-operative Food,Food & Produce,food_produce,food-and-produce,"105-107 Bishopsworth Road, Bristol, BS13 7JR",bristol,bedminster-down,the-co-operative-food,51.4253711,-2.613855,,https://www.coop.co.uk/store-finder/BS13-7JR/109-bishopsworth-road,,Mo-Su 06:00-22:00,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/123271635,Sainsbury's,Food & Produce,food_produce,food-and-produce,"111 Winterstoke Road, Bristol, BS3 2NS",bristol,ashton-gate,sainsburys,51.4335304,-2.6196775,,https://stores.sainsburys.co.uk/0678/winterstoke-road,,Mo-Sa 07:00-22:00; Su 10:00-16:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/377204909,Sweet candy land,Food & Produce,food_produce,food-and-produce,"5 Ashton Drive, Bristol, BS3 2PN",bristol,,sweet-candy-land,51.4346321,-2.6189432,,,,,,,,,,,,"{""confectionery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/578659296,Lifestyle Express,Food & Produce,food_produce,food-and-produce,,,,lifestyle-express,51.4336182,-2.6120611,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402525810,Bedminster Road Convenience Store,Food & Produce,food_produce,food-and-produce,"80 Bedminster Road, Bristol, BS3 5NP",bristol,bedminster,bedminster-road-convenience-store,51.4336197,-2.6035365,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402525845,Spar,Food & Produce,food_produce,food-and-produce,"82-84 Bedminster Road, Bristol, BS3 5NP",bristol,bedminster,spar,51.4335822,-2.6036795,,https://www.spar.co.uk/store-locator/awl27042-spar-bedminster,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402525846,Nisa Local,Food & Produce,food_produce,food-and-produce,"72-74 Parson Street, Bristol, BS3 5QQ",bristol,bedminster,nisa-local,51.4312008,-2.6048875,,https://www.nisalocally.co.uk/stores/bedminster/bristol/72-74-parsons-st,,Mo-Su 00:00-00:00,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/402271426,Premier,Food & Produce,food_produce,food-and-produce,"30 Bedminster Road, Bristol, BS3 5PD",bristol,bedminster,premier,51.4355445,-2.6000642,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/378764317,The Food Warehouse,Food & Produce,food_produce,food-and-produce,"South Bristol Retail Park Winterstoke Road, Bristol, BS3 2LQ, GB",bristol,,the-food-warehouse,51.4384277,-2.6198757,,https://www.thefoodwarehouse.com/store-locator/ashton-gate-south-bristol,,Mo-Sa 09:00-20:00; Su 10:30-16:30,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/288989620,Tesco Express,Food & Produce,food_produce,food-and-produce,"166-176 North Street, Bristol, BS3 1HA",bristol,bedminster,tesco-express,51.4403423,-2.6089217,,https://www.tesco.com/store-locator/bedminster/166-176-north-st,,Mo-Su 06:00-23:00,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/288991435,Zara's Chocolates,Food & Produce,food_produce,food-and-produce,"200 North Street, Bristol, BS3 1JF",bristol,southville,zaras-chocolates,51.440555,-2.6101934,,,,,,,,,,,,"{""confectionery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/288991441,The Co-operative Food,Food & Produce,food_produce,food-and-produce,"206-208 North Street, Bristol, BS3 1JF",bristol,bedminster,the-co-operative-food,51.4406575,-2.6104645,,https://stores.southern.coop/bristol/bristol/206-208-north-street.html,,Mo-Su 07:00-22:00,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/304146051,International Sky Supermarket,Food & Produce,food_produce,food-and-produce,"264-266 North Street, Bristol, BS3 1JA",bristol,bedminster,international-sky-supermarket,51.4418557,-2.6125866,,,,,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/304146053,Occasion Cakes,Food & Produce,food_produce,food-and-produce,"281 North Street, Bristol, BS3 1JP, GB",bristol,bedminster,occasion-cakes,51.4421561,-2.6139313,,,,,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/304146066,Southville Deli,Food & Produce,food_produce,food-and-produce,"260-262 North Street, Bristol, BS3 1JA",bristol,bedminster,southville-deli,51.4417819,-2.612483,,,,,,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
