name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,google_maps_url,photo_url,image_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,status,ranking_tier,source,scrape_date
Zest Deli and Kitchen,Food & Produce,food_produce,food-and-produce,"130 Stoke Ln, Bristol BS9 3RJ, UK",bristol,,zest-deli-and-kitchen,51.488793,-2.624502,0117 962 2848,http://www.zestdeliandcafe.co.uk/,,https://maps.google.com/?cid=9163688162749787357,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHGYZSvkq1ii60vGxcn-ZuJD5k2xJlQMqGUFGGmTP7JsoH8stcXqQy7LV4tBKC18wmJF4HlKFCVAYyejRqQmrte5QSoLmCQRSBTQvCzvbMky3tPbyk04MNRgbwuk1huUXYBF1EfW1WK3LyGTz-9XA1PMLNnp9Kxm_GrFuNmw2cyxGgyrXR4bd7cQKUe0K1mFzom3U9k758lUQDnbeg2oHRjQl1aHaSsWsow64Rc0fpUyCLw44LFcDntmndhYcGPI2BltHT1hUUoZX5mHfKvbsNrGmFvF9cYDTU3TnEhCxCmmQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHGYZSvkq1ii60vGxcn-ZuJD5k2xJlQMqGUFGGmTP7JsoH8stcXqQy7LV4tBKC18wmJF4HlKFCVAYyejRqQmrte5QSoLmCQRSBTQvCzvbMky3tPbyk04MNRgbwuk1huUXYBF1EfW1WK3LyGTz-9XA1PMLNnp9Kxm_GrFuNmw2cyxGgyrXR4bd7cQKUe0K1mFzom3U9k758lUQDnbeg2oHRjQl1aHaSsWsow64Rc0fpUyCLw44LFcDntmndhYcGPI2BltHT1hUUoZX5mHfKvbsNrGmFvF9cYDTU3TnEhCxCmmQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: 8:00 AM – 3:30 PM | Wednesday: 8:00 AM – 3:30 PM | Thursday: 8:00 AM – 3:30 PM | Friday: 8:00 AM – 3:30 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: Closed,4.6,91,ChIJi7i42nSScUgR3SwnLdX1K38,"{""cafe"",""establishment"",""food"",""point_of_interest"",""restaurant"",""store""}",independent,http://www.facebook.com/2008,,,,,,pending,standard,Google Places,2026-04-11
Deli@Keynsham,Food & Produce,food_produce,food-and-produce,"9 Bath Hill, Keynsham, Bristol BS31 1EB, UK",bristol,,deli@keynsham,51.4147203,-2.4977506,0117 403 1467,https://www.deliat.co.uk/,,https://maps.google.com/?cid=10722398552230612925,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEH2uYU17uYeEH96lH0ULiyTH1fn4j3ZJI05IH2mWv54KeJmuz23tTOLaCPKbDo1N63B3G3_COslEZzVZtieZna-bNdW8ThAPq50lBnvr_2saxmH3IcbOmeHhrZrk3rAX03ftAJpGZyaOPvGcKvysRkUv2SqfuHuNpFGYWzqZOBBzPHYofRcJAOcKKyZobhoxBadHGzcQgKSWtbxsIsWesE-Tyj92nY_7zJCQlqsra1Wp98mD7rARzXphpy4lUI-Y7Ii1ZADNG7jSCfNWglSBLerhJyIRmMMLEj8IqeqBpmwfA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEH2uYU17uYeEH96lH0ULiyTH1fn4j3ZJI05IH2mWv54KeJmuz23tTOLaCPKbDo1N63B3G3_COslEZzVZtieZna-bNdW8ThAPq50lBnvr_2saxmH3IcbOmeHhrZrk3rAX03ftAJpGZyaOPvGcKvysRkUv2SqfuHuNpFGYWzqZOBBzPHYofRcJAOcKKyZobhoxBadHGzcQgKSWtbxsIsWesE-Tyj92nY_7zJCQlqsra1Wp98mD7rARzXphpy4lUI-Y7Ii1ZADNG7jSCfNWglSBLerhJyIRmMMLEj8IqeqBpmwfA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:30 AM – 4:00 PM | Tuesday: 8:30 AM – 4:00 PM | Wednesday: 8:30 AM – 4:00 PM | Thursday: 8:30 AM – 4:00 PM | Friday: 8:30 AM – 4:00 PM | Saturday: 8:30 AM – 4:00 PM | Sunday: Closed,4.9,50,ChIJ-Sqccv-PcUgRvU_ebayczZQ,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,https://www.facebook.com/delisandypark,https://www.instagram.com/delisandypark,,,,,pending,standard,Google Places,2026-04-11
Chandos Restaurant,Food & Produce,food_produce,food-and-produce,"14 Princess Victoria St, Clifton, Bristol BS8 4BP, UK",bristol,clifton,chandos-restaurant,51.4548226,-2.6196666,0117 244 3945,http://chandosdeli.co.uk/,,https://maps.google.com/?cid=16085839658308031985,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFkNkqR1S8ng7Hfs2xzY8nMhlRT_54iNPahQtY6appP2MhcDMjlBg6GIiG4AW96PskTqxLHVWfDO56gIkgROsUn4Yx3hCkZiFFyhcPnFNqRnjrY6aCoQLC3O0ABLPuJQRlUM0-mrwCJdreB6oyNTPD9HxlzvbUXFU9dZk6GU_hDat1g_b1-wikLA_x6mk-O5-4C5Q-pOJW_ZluEYfieDbfIgo_t81GF0qeejfNXz2ljuoLWgDAp-EqNHseYr_q76iH_Bk_AQpkLmfPVRlNoJGVCXvThf_NtW3OAaIiNU5eLOg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFkNkqR1S8ng7Hfs2xzY8nMhlRT_54iNPahQtY6appP2MhcDMjlBg6GIiG4AW96PskTqxLHVWfDO56gIkgROsUn4Yx3hCkZiFFyhcPnFNqRnjrY6aCoQLC3O0ABLPuJQRlUM0-mrwCJdreB6oyNTPD9HxlzvbUXFU9dZk6GU_hDat1g_b1-wikLA_x6mk-O5-4C5Q-pOJW_ZluEYfieDbfIgo_t81GF0qeejfNXz2ljuoLWgDAp-EqNHseYr_q76iH_Bk_AQpkLmfPVRlNoJGVCXvThf_NtW3OAaIiNU5eLOg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,"Monday: Closed | Tuesday: 5:30 – 10:00 PM | Wednesday: 12:00 – 4:00 PM, 5:30 – 10:00 PM | Thursday: 12:00 – 4:00 PM, 5:30 – 10:00 PM | Friday: 12:00 – 4:00 PM, 5:30 – 10:00 PM | Saturday: 12:00 – 4:00 PM, 5:30 – 10:00 PM | Sunday: Closed",4.8,39,ChIJ529oI9SNcUgR8VVXW_FhPN8,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
The Quality Butcher Açougue Brasileiro Bristol,Food & Produce,food_produce,food-and-produce,"7-9 Worrall Rd, Redland, Bristol BS8 2UF, UK",bristol,redland,the-quality-butcher-açougue-brasileiro-bristol,51.4692134,-2.6149401,07756 249230,https://www.instagram.com/thequalitybristol,,https://maps.google.com/?cid=12465159361213857845,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGNNJcaMQn-qaQg7vunSscpOWS3LXx4D7T9QSdRxQceZEtkEAE3Dc76e9tDoKCv1TT6CPydgCBqjYjmkvAFj1QaaGhMYNn2QeBidHA96XUcMtT8p3Nb_YzWyY44WNIOx7vu3tyhBejdxSInQ3ULP7TqY5Fv6Zd9EmvrwGnQtugNaN-QH2_uEnT8hTsHBRTudtlC4-xeEgXs8b-RJllKsckd_bzUtRCesX3ikhmpNDdBXKMb04JV7KjDYZ4kbTutLYbChuia2iHXKsNzx4dj5MQK_C4lRr2GgN7ZEj3X714PiV02eTlS9MinEM9LJHcdGkMc1Dzk7Fdz-ChErWCbKPBmT6gSy8znvUhKrf1M5y9zYld_mIigDEPCkdZlAiOYwlv-nOA7wxznEphZAt58qtzDzoVh_beNdsjOTdSKHLJHo8uzkh48FChrYusrnA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGNNJcaMQn-qaQg7vunSscpOWS3LXx4D7T9QSdRxQceZEtkEAE3Dc76e9tDoKCv1TT6CPydgCBqjYjmkvAFj1QaaGhMYNn2QeBidHA96XUcMtT8p3Nb_YzWyY44WNIOx7vu3tyhBejdxSInQ3ULP7TqY5Fv6Zd9EmvrwGnQtugNaN-QH2_uEnT8hTsHBRTudtlC4-xeEgXs8b-RJllKsckd_bzUtRCesX3ikhmpNDdBXKMb04JV7KjDYZ4kbTutLYbChuia2iHXKsNzx4dj5MQK_C4lRr2GgN7ZEj3X714PiV02eTlS9MinEM9LJHcdGkMc1Dzk7Fdz-ChErWCbKPBmT6gSy8znvUhKrf1M5y9zYld_mIigDEPCkdZlAiOYwlv-nOA7wxznEphZAt58qtzDzoVh_beNdsjOTdSKHLJHo8uzkh48FChrYusrnA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 5:00 PM,4.7,22,ChIJQ_ldqiONcUgRNYDJUWUk_aw,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""restaurant"",""store"",""supermarket""}",independent,,https://www.instagram.com/thequalitybristol,,,,,pending,standard,Google Places,2026-04-11
Manzano's Peri Peri,Food & Produce,food_produce,food-and-produce,"17-18 Straits Parade, Bristol BS16 2LE, UK",bristol,,manzano's-peri-peri,51.4819635,-2.5248945,0117 403 5463,https://deliveroo.co.uk/menu/bristol/eastville-park/azmir-ltd-t-a-manzanos-bristol/,,https://maps.google.com/?cid=7495415258831552617,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHCRczfWSN6SA2NbUrYI4P2FqySW6oB7_FZU1VbFUYU4RRF6Q9e8VG0su4YhLGyJ8UoT12CUZS8Py3OX8ylIP6dYMmacb5OLR2ydfUxPKaRhUd-5EwchD8qLfCMIb5deRlX_yJ6_-9wayRmzOenhQoDx8RUfSa8VQ9QYNfuxRK_mNcczpby_GEgYAWVxayk8-jpdqJm3_VWSOblh-U-eA6cKvY_574T-y5UncNQ6pqvIfU_kxs4R5I4ONIc3V4pQOpeVLJ47f5zHNqLXS_IvLl87WdsKE8CJTAOthJMZ3eb_w&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHCRczfWSN6SA2NbUrYI4P2FqySW6oB7_FZU1VbFUYU4RRF6Q9e8VG0su4YhLGyJ8UoT12CUZS8Py3OX8ylIP6dYMmacb5OLR2ydfUxPKaRhUd-5EwchD8qLfCMIb5deRlX_yJ6_-9wayRmzOenhQoDx8RUfSa8VQ9QYNfuxRK_mNcczpby_GEgYAWVxayk8-jpdqJm3_VWSOblh-U-eA6cKvY_574T-y5UncNQ6pqvIfU_kxs4R5I4ONIc3V4pQOpeVLJ47f5zHNqLXS_IvLl87WdsKE8CJTAOthJMZ3eb_w&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,4.7,323,ChIJUybKbD6PcUgRaYCyKncQBWg,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Truffled of Totterdown,Food & Produce,food_produce,food-and-produce,"152 Wells Rd, Totterdown, Bristol BS4 2AG, UK",bristol,totterdown,truffled-of-totterdown,51.4408712,-2.5749302,07970 715691,http://truffledoftotterdown.co.uk/,,https://maps.google.com/?cid=11531830562877341286,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEF0FgtuVXKlRVaC-FTWyo8W9KptLrivhXUyeg7PVi-UZ6pmY7k1mJEjbmPqyYDnfdtjspq-IuAMFHnUN90bYdwa6ekOI5MjGuvGJ09QQtEYuGuJtYf885jGtJic-wRjD1ys51f4EyElL0t61oTUTY35W9hUOMuwxWvoIT1OpLIXOA8mWk2XYxCd4zpa-siznxKq2szREYdjhciohNlBUhxFIqcRA96Wkm1lWywKm6HxnEIxV89GOv5wSqmrEv_T6wp2JSardo-NlsACxNvptodYzjQRhcD22yPqm3EWWKUlD4UPMUbTYVg3gzuQ6fIYFJR9mKMubWFLSDozPgFYnFodaJt8R-_QLQEiynoCmdyM2bIWqkRf28SVdH8n7f8S0o6EL2uH1FVP8CCuQHqOxpYxJRzXO6JZ8A2kVZVjsUxaroMo&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEF0FgtuVXKlRVaC-FTWyo8W9KptLrivhXUyeg7PVi-UZ6pmY7k1mJEjbmPqyYDnfdtjspq-IuAMFHnUN90bYdwa6ekOI5MjGuvGJ09QQtEYuGuJtYf885jGtJic-wRjD1ys51f4EyElL0t61oTUTY35W9hUOMuwxWvoIT1OpLIXOA8mWk2XYxCd4zpa-siznxKq2szREYdjhciohNlBUhxFIqcRA96Wkm1lWywKm6HxnEIxV89GOv5wSqmrEv_T6wp2JSardo-NlsACxNvptodYzjQRhcD22yPqm3EWWKUlD4UPMUbTYVg3gzuQ6fIYFJR9mKMubWFLSDozPgFYnFodaJt8R-_QLQEiynoCmdyM2bIWqkRf28SVdH8n7f8S0o6EL2uH1FVP8CCuQHqOxpYxJRzXO6JZ8A2kVZVjsUxaroMo&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,4.8,112,ChIJd94Rvp6PcUgRZv5LdsxKCaA,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,https://www.facebook.com/expireddomainscom,https://www.instagram.com/expireddomainscom,https://x.com/ExpiredDomainHQ,https://www.tiktok.com/@expireddomainscom,https://www.linkedin.com/company/expireddomainscom,,pending,standard,Google Places,2026-04-11
La Ruca,Food & Produce,food_produce,food-and-produce,"89 Gloucester Rd, Bishopston, Bristol BS7 8AS, UK",bristol,bishopston,la-ruca,51.4724043,-2.5913271,0117 944 6810,http://www.laruca.co.uk/,info@laruca.co.uk,https://maps.google.com/?cid=4210994691794816434,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEgY_8NsJlcswTJkckIXo1Awx3d31jNr9KGBIRYXOHHsSFqDvIj3CFsqsqHwuBj12fDHkCUD4KCkZp5uzxgoXQhsAU30zTrQIKtQ73dk8e-G1wi2nQ-9TzuoJIhuXlevL5bCtSJ36rp3VlKidwScs-AB1S-ZOlBw24ADIZES6j81CB_jtWmDuHbGmn5E8LtzbPo77iDVQLL8xr8_x-PRf6ap-rJ6UITOU-XljuI3OoA1Fn-miFX9CMtepUuoL9ZuWSSiM6Tq8uPKJnrB7h8ZOdBQbSj9LTNr4IIT6lQyU_ElTUqcN8CenGQth6zAVfNwWqn9muYG-07h3eTIBMX4CnEX7u-TPGXh_8Sqx6re4I1JlTp-09xh8lU7rgPE43voWbBoaJ1wkkocr0dnU_kBskBRbfi7SYUq9JtGbio1cFcxYlQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEgY_8NsJlcswTJkckIXo1Awx3d31jNr9KGBIRYXOHHsSFqDvIj3CFsqsqHwuBj12fDHkCUD4KCkZp5uzxgoXQhsAU30zTrQIKtQ73dk8e-G1wi2nQ-9TzuoJIhuXlevL5bCtSJ36rp3VlKidwScs-AB1S-ZOlBw24ADIZES6j81CB_jtWmDuHbGmn5E8LtzbPo77iDVQLL8xr8_x-PRf6ap-rJ6UITOU-XljuI3OoA1Fn-miFX9CMtepUuoL9ZuWSSiM6Tq8uPKJnrB7h8ZOdBQbSj9LTNr4IIT6lQyU_ElTUqcN8CenGQth6zAVfNwWqn9muYG-07h3eTIBMX4CnEX7u-TPGXh_8Sqx6re4I1JlTp-09xh8lU7rgPE43voWbBoaJ1wkkocr0dnU_kBskBRbfi7SYUq9JtGbio1cFcxYlQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,"Family-friendly daytime venue serving global food, much of it with Chilean/Hispanic influences.",Monday: 9:30 AM – 5:30 PM | Tuesday: 9:30 AM – 5:30 PM | Wednesday: 9:30 AM – 5:30 PM | Thursday: 9:30 AM – 5:30 PM | Friday: 9:30 AM – 5:30 PM | Saturday: 9:30 AM – 5:30 PM | Sunday: Closed,4.7,189,ChIJ42daNAmOcUgRsk18g1x1cDo,"{""cafe"",""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Daisy Chain Deli,Food & Produce,food_produce,food-and-produce,"4 Lower Stone Cl, Frampton Cotterell, Bristol BS36 2LG, UK",bristol,,daisy-chain-deli,51.5303581,-2.4714735,01454 501631,https://usplace.top/daisy-chain-deli-2,,https://maps.google.com/?cid=9362234589083873252,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFvYNCBXRn_5GTa8gv3TYDbDUyhG-c_LoMvJpfsURmGh5BZtUxvePe6Z59DPlMVl20LoVKUszzb4Ef33YLyGQkluRHhuJa3iL-JkRoLeFJvl8HlcZ6WSAjtB_-HXLrSEbLpaI-BSykd7Cad3DNVPqzo9g2ZJXzi0h6p9q7675dz0DndFH7Hvj9BKx_GjfOdsBtScPxrmmQ_s7CbAWo81SexaCk0sZJfr3wH3bgts46PlqpepYyFNhbgignKbImDbdnd8KnBRKR7Wsjj-05BwEppO5eCYtrBZrOnAmiEE2rtrAkzc6bxlQP16JKmnuXXmt1kMktAvUG-nyKDJVZx8Cv14kT82inHB5NfV_0HiPmcoVrudpX5MdPVSNPsyFhHqwKI9WwoR1aL_u4tnBEQUmO6NrhQwinIaynToDm9QH6MvALz&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFvYNCBXRn_5GTa8gv3TYDbDUyhG-c_LoMvJpfsURmGh5BZtUxvePe6Z59DPlMVl20LoVKUszzb4Ef33YLyGQkluRHhuJa3iL-JkRoLeFJvl8HlcZ6WSAjtB_-HXLrSEbLpaI-BSykd7Cad3DNVPqzo9g2ZJXzi0h6p9q7675dz0DndFH7Hvj9BKx_GjfOdsBtScPxrmmQ_s7CbAWo81SexaCk0sZJfr3wH3bgts46PlqpepYyFNhbgignKbImDbdnd8KnBRKR7Wsjj-05BwEppO5eCYtrBZrOnAmiEE2rtrAkzc6bxlQP16JKmnuXXmt1kMktAvUG-nyKDJVZx8Cv14kT82inHB5NfV_0HiPmcoVrudpX5MdPVSNPsyFhHqwKI9WwoR1aL_u4tnBEQUmO6NrhQwinIaynToDm9QH6MvALz&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 3:00 PM | Tuesday: 9:00 AM – 3:00 PM | Wednesday: 9:00 AM – 3:00 PM | Thursday: 9:00 AM – 3:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: 8:30 AM – 2:00 PM | Sunday: Closed,4.7,157,ChIJwdBqPfaacUgR5C84asFW7YE,"{""establishment"",""food"",""point_of_interest"",""restaurant"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Fish Port,Food & Produce,food_produce,food-and-produce,"431 Stapleton Rd, Easton, Bristol BS5 6NA, UK",bristol,easton,fish-port,51.4698328,-2.5646359,0117 951 9393,http://fishportbristol.co.uk/,,https://maps.google.com/?cid=4391440543648828278,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEES2VcBAdu_zbfpswyjz_nsSwqWwN8rAH-yYf991lnvq2AhRz1ZeNRXbJm8R__3n9d00tpkejghyxk7EGOGMP--ukPdQlLtxGmJinyInXNQskXtiG3Lwie5_XaWt2XUH5aOd6-nkbGdjc_r3z8oi-JNQaeMw1nqVhHn7cavUjLuScg11ZztfrgEU1hMCVAu8M2ul3Dxxus6qJurGPcjHFiwQzrn22-zo6xVfxDl2y0YjWbnFK_LPmb8ergobzW3cbTmqMNNFFvNBnQFMVwMgN7BEH_99dAQOKP3ppEkvRrnaQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEES2VcBAdu_zbfpswyjz_nsSwqWwN8rAH-yYf991lnvq2AhRz1ZeNRXbJm8R__3n9d00tpkejghyxk7EGOGMP--ukPdQlLtxGmJinyInXNQskXtiG3Lwie5_XaWt2XUH5aOd6-nkbGdjc_r3z8oi-JNQaeMw1nqVhHn7cavUjLuScg11ZztfrgEU1hMCVAu8M2ul3Dxxus6qJurGPcjHFiwQzrn22-zo6xVfxDl2y0YjWbnFK_LPmb8ergobzW3cbTmqMNNFFvNBnQFMVwMgN7BEH_99dAQOKP3ppEkvRrnaQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 10:00 AM – 5:00 PM,4,54,ChIJTVEfFTmOcUgRdstvWOiH8Tw,"{""establishment"",""food"",""point_of_interest"",""restaurant"",""store""}",independent,https://www.facebook.com/profile.php,,,,,,pending,standard,Google Places,2026-04-11
The fish guy,Food & Produce,food_produce,food-and-produce,"Wholesale Fruit Centre, Albert Cres, Bristol BS2 0YH, UK",bristol,,the-fish-guy,51.4449456,-2.5711605,,,,https://maps.google.com/?cid=15062799137467633944,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEETusEi12h_FJ1R0JIuSRkOwq8sEevmupCpWePgz8mYv6yoKVklOE8HSOn30ege-rDUwbgUw3emMhMH0Kdvg42IDoslwc4vnt6q_uK4qY704In2UKjQJQaQiWuuDckHUdXr3k4jH_ydyJq404ZR6BhPZVCF6JmLb1sInoHyikvzglSr1wGIcims42thGm3n-YZBL8qli9sTdBFzEc1St6e7erLowef7b3lE3TSIeqWEMdpGQMAcFQBXML0h7lMOb3NNiUgigwByVMVrj_KI6-0Qlg8HfHYFz7uQsYtDOfe0ujDTIQkoLvlaAUXQuFNFiPfK3dRVSiDilVeuUblc1aLAo7KmPrp2UkBhJUpz1j8PNiHxfytK3vJoyTEu1MNBzB6ufWj_e1_Po1PGQ6qIH72d1DCW6z7UKQopjCjdrEhjA0MyZWVW8OhiQttotaR8&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEETusEi12h_FJ1R0JIuSRkOwq8sEevmupCpWePgz8mYv6yoKVklOE8HSOn30ege-rDUwbgUw3emMhMH0Kdvg42IDoslwc4vnt6q_uK4qY704In2UKjQJQaQiWuuDckHUdXr3k4jH_ydyJq404ZR6BhPZVCF6JmLb1sInoHyikvzglSr1wGIcims42thGm3n-YZBL8qli9sTdBFzEc1St6e7erLowef7b3lE3TSIeqWEMdpGQMAcFQBXML0h7lMOb3NNiUgigwByVMVrj_KI6-0Qlg8HfHYFz7uQsYtDOfe0ujDTIQkoLvlaAUXQuFNFiPfK3dRVSiDilVeuUblc1aLAo7KmPrp2UkBhJUpz1j8PNiHxfytK3vJoyTEu1MNBzB6ufWj_e1_Po1PGQ6qIH72d1DCW6z7UKQopjCjdrEhjA0MyZWVW8OhiQttotaR8&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,,5,1,ChIJMxm7awCPcUgRGJHRZwLQCdE,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Clifton Seafood Company,Food & Produce,food_produce,food-and-produce,"Unit 27 Cargo, 2 Museum St, Bristol BS1 6ZA, UK",bristol,,clifton-seafood-company,51.4474668,-2.5979021,07399 549295,https://www.cliftonseafoodcompany.com/,cliftonseafood@outlook.com,https://maps.google.com/?cid=2865617642927161693,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEfq0NOh1ZyI-jYhvxPh44mIe73XJrkLocB53TMYJABYyCWUl5TCdVj-QZw8kcKzvg6zkCn07f1CP9NT6U6TeF6dsyuTMcPNWY-sniXUwz7IeGegzOMfQ9WX_HJTShwc9i4kLpLcKp4Z36BUEFaeHLzi22tYttFt03OG8E9nv_kOxsO_rysUPungNLd-AaifR0HAjmrR0aw9HwUorE7TJH46JJobi3pOQapVsyegH6INg8AduSf4kG04j_Rfju5QZ4cJy7ApmksbB1BnVXYJXJvS9ruH1MuCPKpPsX-NvFC9YQ_rCyB8RTiIkC_rkup9mEh0kJepzhaGVW6O3jCd33xq1V5K1akyrJ8srxXKKdOhgekOKLkbySN4T1otE-lfr1EPzPy97JnZwWSUpQZV12JI4F13NrWJlqTTLnG0MiGqWwp&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEfq0NOh1ZyI-jYhvxPh44mIe73XJrkLocB53TMYJABYyCWUl5TCdVj-QZw8kcKzvg6zkCn07f1CP9NT6U6TeF6dsyuTMcPNWY-sniXUwz7IeGegzOMfQ9WX_HJTShwc9i4kLpLcKp4Z36BUEFaeHLzi22tYttFt03OG8E9nv_kOxsO_rysUPungNLd-AaifR0HAjmrR0aw9HwUorE7TJH46JJobi3pOQapVsyegH6INg8AduSf4kG04j_Rfju5QZ4cJy7ApmksbB1BnVXYJXJvS9ruH1MuCPKpPsX-NvFC9YQ_rCyB8RTiIkC_rkup9mEh0kJepzhaGVW6O3jCd33xq1V5K1akyrJ8srxXKKdOhgekOKLkbySN4T1otE-lfr1EPzPy97JnZwWSUpQZV12JI4F13NrWJlqTTLnG0MiGqWwp&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: Closed | Wednesday: 1:30 – 6:00 PM | Thursday: 9:30 AM – 5:00 PM | Friday: 9:30 AM – 5:00 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: Closed,4.9,37,ChIJa4qoc5eNcUgRXQHERBC4xCc,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,http://www.facebook.com/2008,http://instagram.com/cliftonseafoodco,,,,,pending,standard,Google Places,2026-04-11
