osm_id,name,address,latitude,longitude,category,category_key,category_slug,city_slug,area_slug,business_slug,status,chain_flag,ranking_tier,is_featured,phone,email,website,google_maps_url,opening_hours,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,google_place_id,google_summary,google_rating,google_review_count,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,photo_url,image_url,logo_url,show_logo,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,description,editor_notes,story_draft,founders_story,founders_image,tags,source,scrape_date,last_synced_at
way/233184947,Stoke Bishop Dental Centre,"15 Druid Hill, Bristol, BS9 1EW",51.4813288,-2.6343291,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,stoke-bishop,stoke-bishop-dental-centre,pending,independent,standard,,,,,,"Mo 08:00-18:00; Tu,We 08:00-17:15; Th 08:00-18:00; Fr 08:00-13:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""dentist"",""dentist""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824427,CCs Hair Design,"8 Stoke Lane, Bristol, BS9 3RL",51.4883586,-2.6255029,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,ccs-hair-design,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/263551074,Bristol & Southwest Specialist Dental & Implant Centre,"85 Parrys Lane, Bristol, BS9 1AN",51.4837917,-2.6292332,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,stoke-bishop,bristol-southwest-specialist-dental-implant-centre,pending,independent,standard,,,,,,"Mo,We,Th 08:30-17:00; Tu 08:30-19:00; Fr 08:30-16:00; Su off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""dentist""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/275523229,Creeds Barbers,"38B Westbury Lane, Bristol, BS9 2PP",51.4938339,-2.6474449,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,coombe-dingle,creeds-barbers,pending,independent,standard,,,,,,"Tu,We 08:00-17:00; Th,Fr 08:00-18:00; Sa 07:00-14:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/275523230,Pollyannas,"Westbury Lane, Bristol, BS9 2PP",51.4938339,-2.6474009,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,coombe-dingle,pollyannas,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824431,Westbury Pharmacy,"2 Stoke Lane, Bristol, BS9 3RL",51.4886291,-2.6252699,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,westbury-pharmacy,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pharmacy""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824433,Lucia's Beauty,"129 Stoke Lane, Bristol, BS9 3RW",51.4884704,-2.6246148,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,lucias-beauty,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824439,Stages Hair Design,"Stoke Lane, Bristol",51.4884382,-2.6246903,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,stages-hair-design,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824440,aka,"6 Stoke Lane, Bristol, BS9 3RL",51.4884471,-2.62543,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,aka,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824441,Studio 1 Two One,"121 Stoke Lane, Bristol",51.4885557,-2.6242698,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,studio-1-two-one,pending,independent,standard,,,,www.studio1twoone.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824446,Stoke Lane Dentistry,"126 Stoke Lane, Bristol, BS9 3RJ",51.4888548,-2.6243481,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,stoke-lane-dentistry,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""dentist""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/171824450,Stoke Lane Barber,"132 Stoke Lane, Bristol, BS9 3RJ",51.4888478,-2.624642,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,stoke-lane-barber,pending,independent,standard,,,,https://stokelanebarber.nearcut.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/261744716,Yew Tree Clinic,"56 Stoke Lane, Bristol, BS9 3SW",51.4908365,-2.6216342,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,westbury-on-trym,yew-tree-clinic,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""alternative""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/672259792,Boots,"5 Peterson Avenue, Bristol, BS13 0BE",51.4049138,-2.5981011,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,hartcliffe,boots,pending,chain,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pharmacy"",""pharmacy""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/672259793,Lextan,"4 Peterson Avenue, Bristol, BS13 0BE",51.4049725,-2.5980725,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,hartcliffe,lextan,pending,independent,standard,,+44 845 838 7202,,https://www.lextan.co.uk/locations/lextan-bristol-peterson/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/628149326,England's Hair Force,"The Gatehouse Hareclive Road, Bristol, BS13 9JN",51.4124823,-2.6110188,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,headley-park,englands-hair-force,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402537753,Kurdish Barbers,"2a Saint Peters Rise, Bristol, BS13 7LU",51.4185131,-2.6169224,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bishopsworth,kurdish-barbers,pending,independent,standard,,+44 7492 583347,,,,Mo-Fr 09:00-18:30; Sa 08:00-17:30; Su 09:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402537754,Cherie Vickers,"Pentire Avenue, Bristol, BS13 7LX",51.4183902,-2.6162329,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bishopsworth,cherie-vickers,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402537757,Avicenna Pharmacy,"3a-4a Saint Peters Rise, Bristol, BS13 7LU",51.4185565,-2.6168107,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bishopsworth,avicenna-pharmacy,pending,independent,standard,,,,https://www.avicennapharmacy.org/pharmacy/avicenna-pharmacy-bishopsworth,,"Mo-Fr 09:00-13:00,14:00-18:00; Sa 09:00-13:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pharmacy"",""pharmacy""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402535361,fab's Barber Shop,"Brookview Walk, Bristol, BS13 7QS",51.4216398,-2.6090922,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,headley-park,fabs-barber-shop,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/628660807,Boots,"Imperial Park Wills Way, Bristol, BS13 7TJ",51.415343,-2.6008505,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,hartcliffe,boots,pending,chain,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pharmacy"",""pharmacy""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/182934937,Hengrove Park Leisure Centre,"Hengrove Promenade, Bristol, BS14 0FE",51.4135148,-2.5847812,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,whitchurch,hengrove-park-leisure-centre,pending,independent,standard,,,,,,,,,,,,,,,,,Q115803483,,,,,,,,,,,,,,,,,,"{""sports_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/32481992,Whitchurch Sports Centre,,51.4111913,-2.5776163,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,whitchurch,whitchurch-sports-centre,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""sports_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402539014,Creations,"Bishopsworth Road, Bristol, BS13 7JR",51.4254993,-2.6138497,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster-down,creations,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402539017,J & A Barbers,"Bishopsworth Road, Bristol, BS13 7JP",51.4272287,-2.6138635,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster-down,j-a-barbers,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402539018,Lloyd's Pharmacy,"99 Bishopsworth Road, Bristol, BS13 7JR",51.4256688,-2.6138234,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster-down,lloyds-pharmacy,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pharmacy""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/486058100,Bristol Dojo,"Bristol Dojo Bedminster Down Road, Bristol, BS13 7AB",51.4332661,-2.6084655,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,bristol-dojo,pending,independent,standard,,,,https://bristoldojo.com/,,Evening and Weekends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""dojo"",""fitness_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377204855,AZ Barber Shop,117 Winterstoke Road,51.4347597,-2.618555,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,ashton-vale,az-barber-shop,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377204883,Redpoint Bristol,"40 Winterstoke Road, Bristol, BS3 2NW, GB",51.4339109,-2.6117979,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,redpoint-bristol,closed,independent,standard,,+44 117 33 22 222,info@redpointbristol.co.uk,https://www.redpointbristol.co.uk/,,Mo-Fr 10:00-22:00; Sa-Su 10:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""fitness_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/578659299,Window on the Womb,"Winterstoke Road, Bristol, BS3 2NQ",51.4335865,-2.6103473,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,window-on-the-womb,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""clinic"",""clinic""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/128857633,William Budd Health Centre,,51.4280084,-2.5966642,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,filwood-park,william-budd-health-centre,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""clinic""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402525820,Excellence,,51.4334082,-2.6039531,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,bedminster,excellence,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402525837,Parson Street barber shop,"70 Parson Street, Bristol, BS3 5QQ",51.4312436,-2.6049516,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,parson-street-barber-shop,pending,independent,standard,,,,,,Mo-Fr 09:00-19:00; Sa 09:00-18:00; Su 10:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/402525843,Tony,"90 Bedminster Road, Bristol, BS3 5NP",51.4334004,-2.6040148,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,tony,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/625648595,Empowered Fitness,"127 Duckmoor Road, Bristol, BS3 2BJ, GB",51.4412937,-2.6188438,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,ashton,empowered-fitness,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""fitness_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/962984147,OPEX Fitness,"Duckmoor Road Industrial Estate Duckmoor Road, Bristol, BS3 2BJ, GB",51.441087,-2.6196025,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,ashton,opex-fitness,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""fitness_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304146071,Jazz Barbers,"270 North Street, Bristol, BS3 1JA, GB",51.441981,-2.6128969,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,ashton-gate,jazz-barbers,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304280224,BS3 Barber Emporium,224 North Street,51.4409586,-2.6112196,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,ashton-gate,bs3-barber-emporium,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304280233,Crowning Glorie,"225 North Street, Bristol, BS3 1JJ, GB",51.4410393,-2.6121469,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,crowning-glorie,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304280243,North Street Pharmacy,"244-246 North Street, Bristol, BS3 1JD, GB",51.4414144,-2.6119115,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,north-street-pharmacy,pending,independent,standard,,+44 117 966 1170,,,,"Mo-Fr 09:00-18:00, Sa 09:00-17:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pharmacy"",""pharmacy"",""pharmacy""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304280249,The Beauty Room,"233 North Street, Bristol, BS3 1JJ, GB",51.4411946,-2.6123407,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,the-beauty-room,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304280254,Olive Beauty,"228 North Street, Bristol, BS3 1JD",51.4410184,-2.6113524,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,olive-beauty,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304280262,Mack Daddy's,"235 North Street, Bristol, BS3 1JJ, GB",51.4412297,-2.6124193,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,mack-daddys,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/304288699,Stella Beauty,"265 North Street, Bristol, BS3 1JN, GB",51.441776,-2.6132201,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,stella-beauty,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/363047224,The Conservatory,"173 North Street, Bristol, BS3 1JQ",51.4401437,-2.6096012,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,the-conservatory,pending,independent,standard,,,,https://theconservatorynorthstreet.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/363047259,the hairdresser @ bs3,,51.4401779,-2.6099441,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,bedminster,the-hairdresser-bs3,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/378579412,Headspace,"Chessel Street, Bristol, BS3 3DQ",51.4388105,-2.6102036,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,headspace,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/378580790,Rachel Staddon,"Duckmoor Road, Bristol, BS3 2DD",51.4373139,-2.6143766,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,ashton-gate,rachel-staddon,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/675561355,The Practice Rooms,Bristol,51.4409815,-2.6112586,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,ashton-gate,the-practice-rooms,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""clinic""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/137721999,All-Aboard! Watersports,"All-Aboard! Watersports Cumberland Road, Bristol, BS1 6XG",51.4467849,-2.6158136,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,spike-island,all-aboard-watersports,pending,independent,standard,,,,https://allaboardwatersports.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""sports_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/444827907,minimal,Bristol,51.4487039,-2.6188167,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,hotwells,minimal,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/548449330,Workout Bristol,"North Street, Bristol, BS3 1JS",51.4428681,-2.6160949,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,ashton-gate,workout-bristol,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""sports_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/378568953,Dan's Barber Shop,"181 Coronation Road, Bristol",51.4458096,-2.6108418,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,dans-barber-shop,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288984335,Ten,"10 North Street, Bristol, BS3 1HT",51.4414989,-2.6019582,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,ten,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288988236,Trim barbers,"26 North Street, Bristol, BS3 1HW",51.4413666,-2.6026898,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,trim-barbers,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288988239,Forty North Street Barbershop,40 North Street,51.4412025,-2.6033199,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,southville,forty-north-street-barbershop,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288988250,Princess nails & spa,"22 North Street, Bristol, BS3 1HW",51.4413938,-2.6025428,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,princess-nails-spa,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288988253,Lilit Hair & Beauty,,51.4409309,-2.6044722,Health & Wellbeing,health_wellbeing,health-and-wellbeing,,southville,lilit-hair-beauty,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288988262,Well Pharmacy,"90 North Street, Bristol, BS3 1HF",51.4406717,-2.6056942,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,well-pharmacy,pending,independent,standard,,,,https://finder.well.co.uk/store/bedminster-north-street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""pharmacy"",""pharmacy""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288988264,The Business In Hair,"North Street, Bristol, BS3 1HJ",51.441036,-2.6039715,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,the-business-in-hair,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288989618,Bristol Pilates Studio,"148-150 North Street, Bristol, BS3 1HA",51.4402876,-2.607987,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,bristol-pilates-studio,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""fitness_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/363047216,Peter's Barber Shop,"125 North Street, Bristol, BS3 1EY",51.4401541,-2.6071593,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,peters-barber-shop,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377212000,Dooo,"110 West Street, Bristol, BS3 3LR",51.4374184,-2.6043551,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,dooo,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377388283,Ace of Fades,"82 West Street, Bristol, BS3 3LL",51.4379945,-2.603713,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,ace-of-fades,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377388325,Massage at 60 West Street,"60 West Street, Bristol, BS3 3LH",51.4387763,-2.6030047,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,bedminster,massage-at-60-west-street,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""massage""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/173587178,Bristol South Swimming Pool,"Bristol South Baths Dean Lane, Bristol, BS3 1BS",51.4421074,-2.6008413,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,bristol-south-swimming-pool,closed,independent,standard,,,,https://www.everyoneactive.com/Centre/Bristol-South-Swimming-Pool/15/Home,,,,,,,,,,,,,Q26497843,,,,,,,,,,,,,,,,,,"{""sports_centre""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288981076,Essential maintenance,"33 East Street, Bristol, BS3 4HH",51.4423343,-2.59554,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,essential-maintenance,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288981093,K Nail Bar,"East Street, Bristol, BS3 4HB",51.4421478,-2.5959364,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,k-nail-bar,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288984329,Gloden,"Cannon Street, Bristol, BS3 1BN",51.4414223,-2.6012426,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,gloden,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""beauty""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/288984348,Omega Dental,"North Street, Bristol, BS3 1HT",51.4416881,-2.601559,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,omega-dental,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""dentist""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377388284,Napoli Barbers,"163 East Street, BS3 4EJ",51.4406814,-2.6004667,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,napoli-barbers,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377388298,Jan's Barber,"Church Road, Bristol, BS3 4NF",51.4410036,-2.5993025,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,jans-barber,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
way/377388306,East Street Barber,"East Street, Bristol, BS3 4EX",51.4413881,-2.5981147,Health & Wellbeing,health_wellbeing,health-and-wellbeing,bristol,southville,east-street-barber,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""hairdresser""}",OpenStreetMap,2026-04-19,2026-04-19 07:42:26
